Number,Player,Position,Height,Weight,Birth Date,Country,Years Experience,College,Player URL,Game Score,Game Season,Points,Assists,Rebounds,Steals,Blocks,Turnovers,Personal Fouls,Minutes Played,Field Goals Made,Field Goals Attempted,Field Goals Percentage,Three Points Made,Three Points Attempted,Three Points Percentage,Free Throws Made,Free Throws Attempted,Free Throws Percentage,Offensive Rebounds,Defensive Rebounds,Plus Minus,Opponent,Location,Game Date,Age,Team,Game Result,Starter,Season,Draft Round,Draft Pick in Round,Draft Overall Pick,Moved
50,Robert Sacre,C,7-0,270,"June 6, 1989",us,2,Gonzaga,https://www.basketball-reference.com/players/s/sacrero01/gamelog/2015,-0.1,31,0,1,2,0,0,1,2,13:14,0,0,,0,0,,0,0,,1,1,-3.0,DEN,A,2014-12-30,25-207,LAL,W (+8),0,2014-15,2.0,30.0,60.0,False
50,Robert Sacre,C,7-0,270,"June 6, 1989",us,2,Gonzaga,https://www.basketball-reference.com/players/s/sacrero01/gamelog/2015,0.3,32,0,0,0,0,1,0,1,12:50,0,0,,0,0,,0,0,,0,0,-9.0,MEM,H,2015-01-02,25-210,LAL,L (-3),0,2014-15,2.0,30.0,60.0,False
50,Robert Sacre,C,7-0,270,"June 6, 1989",us,2,Gonzaga,https://www.basketball-reference.com/players/s/sacrero01/gamelog/2015,1.9,33,0,1,4,0,1,0,1,12:42,0,1,0.0,0,0,,0,0,,1,3,-2.0,IND,H,2015-01-04,25-212,LAL,W (+1),0,2014-15,2.0,30.0,60.0,False
50,Robert Sacre,C,7-0,270,"June 6, 1989",us,2,Gonzaga,https://www.basketball-reference.com/players/s/sacrero01/gamelog/2015,4.5,34,3,0,5,1,0,0,2,14:09,1,2,0.5,0,0,,1,1,1.0,2,3,7.0,POR,A,2015-01-05,25-213,LAL,L (-4),0,2014-15,2.0,30.0,60.0,False
50,Robert Sacre,C,7-0,270,"June 6, 1989",us,2,Gonzaga,https://www.basketball-reference.com/players/s/sacrero01/gamelog/2015,-1.6,35,0,0,4,0,0,1,3,10:21,0,2,0.0,0,0,,0,0,,2,2,-5.0,LAC,A,2015-01-07,25-215,LAL,L (-25),0,2014-15,2.0,30.0,60.0,False
50,Robert Sacre,C,7-0,270,"June 6, 1989",us,2,Gonzaga,https://www.basketball-reference.com/players/s/sacrero01/gamelog/2015,1.2,36,1,1,3,0,0,0,1,8:05,0,2,0.0,0,0,,1,2,0.5,2,1,0.0,ORL,H,2015-01-09,25-217,LAL,W (+17),0,2014-15,2.0,30.0,60.0,False
50,Robert Sacre,C,7-0,270,"June 6, 1989",us,2,Gonzaga,https://www.basketball-reference.com/players/s/sacrero01/gamelog/2015,0.1,37,0,0,2,1,1,0,2,10:29,0,2,0.0,0,0,,0,0,,0,2,-1.0,NOP,A,2015-01-21,25-229,LAL,L (-16),0,2014-15,2.0,30.0,60.0,False
50,Robert Sacre,C,7-0,270,"June 6, 1989",us,2,Gonzaga,https://www.basketball-reference.com/players/s/sacrero01/gamelog/2015,4.3,38,7,0,7,0,0,0,3,26:01,2,8,0.25,0,0,,3,4,0.75,4,3,-4.0,SAS,A,2015-01-23,25-231,LAL,L (-14),1,2014-15,2.0,30.0,60.0,False
50,Robert Sacre,C,7-0,270,"June 6, 1989",us,2,Gonzaga,https://www.basketball-reference.com/players/s/sacrero01/gamelog/2015,2.9,39,5,1,8,0,0,2,3,21:16,2,4,0.5,0,0,,1,2,0.5,1,7,-12.0,HOU,H,2015-01-25,25-233,LAL,L (-12),1,2014-15,2.0,30.0,60.0,False
50,Robert Sacre,C,7-0,270,"June 6, 1989",us,2,Gonzaga,https://www.basketball-reference.com/players/s/sacrero01/gamelog/2015,5.6,40,6,1,8,2,2,1,3,28:51,3,9,0.333,0,0,,0,0,,1,7,-2.0,WAS,H,2015-01-27,25-235,LAL,L (-6),1,2014-15,2.0,30.0,60.0,False
50,Robert Sacre,C,7-0,270,"June 6, 1989",us,2,Gonzaga,https://www.basketball-reference.com/players/s/sacrero01/gamelog/2015,11.7,41,9,4,9,0,2,0,6,30:25,3,6,0.5,0,0,,3,4,0.75,4,5,1.0,CHI,H,2015-01-29,25-237,LAL,W (+5),1,2014-15,2.0,30.0,60.0,False
50,Robert Sacre,C,7-0,270,"June 6, 1989",us,2,Gonzaga,https://www.basketball-reference.com/players/s/sacrero01/gamelog/2015,3.8,42,2,0,8,1,2,0,1,22:04,0,6,0.0,0,0,,2,2,1.0,4,4,-14.0,NYK,A,2015-02-01,25-240,LAL,L (-12),1,2014-15,2.0,30.0,60.0,False
50,Robert Sacre,C,7-0,270,"June 6, 1989",us,2,Gonzaga,https://www.basketball-reference.com/players/s/sacrero01/gamelog/2015,9.0,43,10,1,4,0,0,0,2,19:41,5,7,0.714,0,0,,0,0,,2,2,-1.0,MIL,A,2015-02-04,25-243,LAL,L (-8),1,2014-15,2.0,30.0,60.0,False
50,Robert Sacre,C,7-0,270,"June 6, 1989",us,2,Gonzaga,https://www.basketball-reference.com/players/s/sacrero01/gamelog/2015,9.9,44,10,3,6,1,2,0,1,32:23,4,12,0.333,0,0,,2,2,1.0,2,4,1.0,ORL,A,2015-02-06,25-245,LAL,L (-6),1,2014-15,2.0,30.0,60.0,False
50,Robert Sacre,C,7-0,270,"June 6, 1989",us,2,Gonzaga,https://www.basketball-reference.com/players/s/sacrero01/gamelog/2015,3.5,45,4,2,5,2,2,2,0,24:00,2,8,0.25,0,0,,0,2,0.0,2,3,-15.0,CLE,A,2015-02-08,25-247,LAL,L (-15),1,2014-15,2.0,30.0,60.0,False
50,Robert Sacre,C,7-0,270,"June 6, 1989",us,2,Gonzaga,https://www.basketball-reference.com/players/s/sacrero01/gamelog/2015,3.3,46,4,0,7,0,0,0,4,18:59,2,4,0.5,0,0,,0,2,0.0,4,3,-1.0,DEN,H,2015-02-10,25-249,LAL,L (-10),1,2014-15,2.0,30.0,60.0,False
50,Robert Sacre,C,7-0,270,"June 6, 1989",us,2,Gonzaga,https://www.basketball-reference.com/players/s/sacrero01/gamelog/2015,6.1,47,12,2,2,0,0,1,5,26:48,5,11,0.455,0,0,,2,2,1.0,2,0,-12.0,POR,A,2015-02-11,25-250,LAL,L (-16),1,2014-15,2.0,30.0,60.0,False
50,Robert Sacre,C,7-0,270,"June 6, 1989",us,2,Gonzaga,https://www.basketball-reference.com/players/s/sacrero01/gamelog/2015,12.7,48,13,2,7,1,1,2,1,19:44,5,9,0.556,0,0,,3,4,0.75,4,3,-3.0,BRK,H,2015-02-20,25-259,LAL,L (-9),1,2014-15,2.0,30.0,60.0,False
50,Robert Sacre,C,7-0,270,"June 6, 1989",us,2,Gonzaga,https://www.basketball-reference.com/players/s/sacrero01/gamelog/2015,-0.1,49,0,1,2,0,0,0,0,11:21,0,2,0.0,0,0,,0,0,,0,2,-7.0,BOS,H,2015-02-22,25-261,LAL,W (+7),1,2014-15,2.0,30.0,60.0,False
50,Robert Sacre,C,7-0,270,"June 6, 1989",us,2,Gonzaga,https://www.basketball-reference.com/players/s/sacrero01/gamelog/2015,6.3,50,6,1,0,1,0,0,1,21:27,1,2,0.5,0,0,,4,4,1.0,0,0,7.0,UTA,A,2015-02-25,25-264,LAL,W (+3),1,2014-15,2.0,30.0,60.0,False
50,Robert Sacre,C,7-0,270,"June 6, 1989",us,2,Gonzaga,https://www.basketball-reference.com/players/s/sacrero01/gamelog/2015,10.4,51,12,0,5,1,0,0,2,19:31,4,7,0.571,0,0,,4,6,0.667,2,3,-2.0,MIL,H,2015-02-27,25-266,LAL,W (+8),1,2014-15,2.0,30.0,60.0,False
50,Robert Sacre,C,7-0,270,"June 6, 1989",us,2,Gonzaga,https://www.basketball-reference.com/players/s/sacrero01/gamelog/2015,6.6,52,6,1,2,1,2,0,2,18:23,3,5,0.6,0,0,,0,0,,0,2,-14.0,OKC,H,2015-03-01,25-268,LAL,L (-7),1,2014-15,2.0,30.0,60.0,False
50,Robert Sacre,C,7-0,270,"June 6, 1989",us,2,Gonzaga,https://www.basketball-reference.com/players/s/sacrero01/gamelog/2015,4.6,53,6,0,5,1,1,0,4,21:50,2,6,0.333,0,0,,2,2,1.0,1,4,-9.0,CHO,A,2015-03-03,25-270,LAL,L (-1),1,2014-15,2.0,30.0,60.0,False
50,Robert Sacre,C,7-0,270,"June 6, 1989",us,2,Gonzaga,https://www.basketball-reference.com/players/s/sacrero01/gamelog/2015,-1.3,54,2,1,1,1,0,2,4,16:58,1,3,0.333,0,0,,0,0,,0,1,-6.0,MIA,A,2015-03-04,25-271,LAL,L (-6),1,2014-15,2.0,30.0,60.0,False
50,Robert Sacre,C,7-0,270,"June 6, 1989",us,2,Gonzaga,https://www.basketball-reference.com/players/s/sacrero01/gamelog/2015,0.2,55,0,2,2,0,1,0,2,15:15,0,3,0.0,0,0,,0,0,,1,1,-7.0,MEM,A,2015-03-06,25-273,LAL,L (-7),1,2014-15,2.0,30.0,60.0,False
50,Robert Sacre,C,7-0,270,"June 6, 1989",us,2,Gonzaga,https://www.basketball-reference.com/players/s/sacrero01/gamelog/2015,-0.9,56,0,2,2,2,0,2,3,18:53,0,3,0.0,0,0,,0,0,,1,1,3.0,OKC,A,2015-03-24,25-291,LAL,L (-10),0,2014-15,2.0,30.0,60.0,False
50,Robert Sacre,C,7-0,270,"June 6, 1989",us,2,Gonzaga,https://www.basketball-reference.com/players/s/sacrero01/gamelog/2015,1.9,57,4,2,2,0,0,1,2,15:42,2,5,0.4,0,0,,0,0,,1,1,-11.0,MIN,A,2015-03-25,25-292,LAL,W (+2),0,2014-15,2.0,30.0,60.0,False
50,Robert Sacre,C,7-0,270,"June 6, 1989",us,2,Gonzaga,https://www.basketball-reference.com/players/s/sacrero01/gamelog/2015,6.8,58,7,3,5,1,1,1,3,24:20,2,7,0.286,0,0,,3,4,0.75,3,2,-3.0,TOR,A,2015-03-27,25-294,LAL,L (-11),0,2014-15,2.0,30.0,60.0,False
50,Robert Sacre,C,7-0,270,"June 6, 1989",us,2,Gonzaga,https://www.basketball-reference.com/players/s/sacrero01/gamelog/2015,2.0,59,4,1,0,1,0,1,0,19:46,2,5,0.4,0,0,,0,0,,0,0,4.0,BRK,A,2015-03-29,25-296,LAL,L (-8),0,2014-15,2.0,30.0,60.0,False
50,Robert Sacre,C,7-0,270,"June 6, 1989",us,2,Gonzaga,https://www.basketball-reference.com/players/s/sacrero01/gamelog/2015,4.7,60,6,0,3,0,2,1,1,21:46,3,6,0.5,0,0,,0,0,,2,1,-10.0,PHI,A,2015-03-30,25-297,LAL,W (+2),0,2014-15,2.0,30.0,60.0,False
50,Robert Sacre,C,7-0,270,"June 6, 1989",us,2,Gonzaga,https://www.basketball-reference.com/players/s/sacrero01/gamelog/2015,1.0,61,0,1,2,0,1,0,0,12:00,0,2,0.0,0,0,,0,0,,1,1,-19.0,POR,H,2015-04-03,25-301,LAL,L (-30),0,2014-15,2.0,30.0,60.0,False
50,Robert Sacre,C,7-0,270,"June 6, 1989",us,2,Gonzaga,https://www.basketball-reference.com/players/s/sacrero01/gamelog/2015,2.6,62,3,0,2,0,2,1,1,12:00,1,2,0.5,0,0,,1,2,0.5,1,1,1.0,LAC,H,2015-04-05,25-303,LAL,L (-28),0,2014-15,2.0,30.0,60.0,False
50,Robert Sacre,C,7-0,270,"June 6, 1989",us,2,Gonzaga,https://www.basketball-reference.com/players/s/sacrero01/gamelog/2015,7.2,63,8,0,6,0,0,0,3,22:19,4,6,0.667,0,0,,0,0,,3,3,1.0,LAC,A,2015-04-07,25-305,LAL,L (-5),0,2014-15,2.0,30.0,60.0,False
50,Robert Sacre,C,7-0,270,"June 6, 1989",us,2,Gonzaga,https://www.basketball-reference.com/players/s/sacrero01/gamelog/2015,7.1,64,10,1,9,0,0,3,2,26:29,4,7,0.571,0,0,,2,2,1.0,2,7,15.0,DEN,A,2015-04-08,25-306,LAL,L (-18),0,2014-15,2.0,30.0,60.0,False
50,Robert Sacre,C,7-0,270,"June 6, 1989",us,2,Gonzaga,https://www.basketball-reference.com/players/s/sacrero01/gamelog/2015,3.7,65,7,1,5,0,0,1,2,12:54,3,7,0.429,0,0,,1,2,0.5,1,4,-4.0,MIN,H,2015-04-10,25-308,LAL,W (+8),0,2014-15,2.0,30.0,60.0,False
50,Robert Sacre,C,7-0,270,"June 6, 1989",us,2,Gonzaga,https://www.basketball-reference.com/players/s/sacrero01/gamelog/2015,4.8,66,5,0,6,0,0,0,0,19:07,2,4,0.5,0,0,,1,2,0.5,1,5,-9.0,DAL,H,2015-04-12,25-310,LAL,L (-14),0,2014-15,2.0,30.0,60.0,False
50,Robert Sacre,C,7-0,270,"June 6, 1989",us,2,Gonzaga,https://www.basketball-reference.com/players/s/sacrero01/gamelog/2015,4.6,67,6,1,4,0,2,1,3,19:29,3,7,0.429,0,1,0.0,0,0,,3,1,-3.0,SAC,H,2015-04-15,25-313,LAL,L (-23),0,2014-15,2.0,30.0,60.0,False
0,Nick Young,SG,6-7,210,"June 1, 1985",us,7,USC,https://www.basketball-reference.com/players/y/youngni01/gamelog/2015,14.1,1,17,0,5,1,0,0,1,27:46,6,10,0.6,2,4,0.5,3,5,0.6,1,4,4.0,ATL,A,2014-11-18,29-170,LAL,W (+5),0,2014-15,1.0,16.0,16.0,False
0,Nick Young,SG,6-7,210,"June 1, 1985",us,7,USC,https://www.basketball-reference.com/players/y/youngni01/gamelog/2015,9.9,2,16,0,4,2,0,0,3,28:26,6,15,0.4,2,8,0.25,2,2,1.0,0,4,9.0,HOU,A,2014-11-19,29-171,LAL,W (+6),0,2014-15,1.0,16.0,16.0,False
0,Nick Young,SG,6-7,210,"June 1, 1985",us,7,USC,https://www.basketball-reference.com/players/y/youngni01/gamelog/2015,1.8,3,5,2,0,0,1,0,3,19:22,2,7,0.286,1,3,0.333,0,0,,0,0,-22.0,DAL,A,2014-11-21,29-173,LAL,L (-34),0,2014-15,1.0,16.0,16.0,False
0,Nick Young,SG,6-7,210,"June 1, 1985",us,7,USC,https://www.basketball-reference.com/players/y/youngni01/gamelog/2015,-0.8,4,7,1,3,0,0,1,2,28:05,2,12,0.167,1,5,0.2,2,2,1.0,0,3,-8.0,DEN,H,2014-11-23,29-175,LAL,L (-7),0,2014-15,1.0,16.0,16.0,False
0,Nick Young,SG,6-7,210,"June 1, 1985",us,7,USC,https://www.basketball-reference.com/players/y/youngni01/gamelog/2015,6.4,5,13,1,1,0,2,0,2,27:12,4,14,0.286,2,5,0.4,3,3,1.0,0,1,-7.0,MEM,H,2014-11-26,29-178,LAL,L (-6),0,2014-15,1.0,16.0,16.0,False
0,Nick Young,SG,6-7,210,"June 1, 1985",us,7,USC,https://www.basketball-reference.com/players/y/youngni01/gamelog/2015,7.0,6,16,1,1,0,0,2,5,26:06,6,12,0.5,1,3,0.333,3,3,1.0,0,1,4.0,MIN,H,2014-11-28,29-180,LAL,L (-1),0,2014-15,1.0,16.0,16.0,False
0,Nick Young,SG,6-7,210,"June 1, 1985",us,7,USC,https://www.basketball-reference.com/players/y/youngni01/gamelog/2015,10.3,7,20,0,4,0,0,4,2,31:16,6,11,0.545,5,8,0.625,3,5,0.6,0,4,3.0,TOR,H,2014-11-30,29-182,LAL,W (+7),0,2014-15,1.0,16.0,16.0,False
0,Nick Young,SG,6-7,210,"June 1, 1985",us,7,USC,https://www.basketball-reference.com/players/y/youngni01/gamelog/2015,12.5,8,19,0,1,0,1,0,0,20:52,5,13,0.385,3,6,0.5,6,7,0.857,0,1,-2.0,DET,A,2014-12-02,29-184,LAL,W (+10),0,2014-15,1.0,16.0,16.0,False
0,Nick Young,SG,6-7,210,"June 1, 1985",us,7,USC,https://www.basketball-reference.com/players/y/youngni01/gamelog/2015,14.5,9,21,0,2,1,1,1,2,24:29,7,14,0.5,5,8,0.625,2,2,1.0,0,2,7.0,WAS,A,2014-12-03,29-185,LAL,L (-16),0,2014-15,1.0,16.0,16.0,False
0,Nick Young,SG,6-7,210,"June 1, 1985",us,7,USC,https://www.basketball-reference.com/players/y/youngni01/gamelog/2015,8.6,10,16,1,3,0,0,0,2,22:27,5,14,0.357,1,3,0.333,5,6,0.833,0,3,-1.0,BOS,A,2014-12-05,29-187,LAL,L (-17),0,2014-15,1.0,16.0,16.0,False
0,Nick Young,SG,6-7,210,"June 1, 1985",us,7,USC,https://www.basketball-reference.com/players/y/youngni01/gamelog/2015,5.3,11,13,1,2,0,1,1,1,23:52,3,13,0.231,2,6,0.333,5,6,0.833,0,2,-11.0,NOP,H,2014-12-07,29-189,LAL,L (-17),0,2014-15,1.0,16.0,16.0,False
0,Nick Young,SG,6-7,210,"June 1, 1985",us,7,USC,https://www.basketball-reference.com/players/y/youngni01/gamelog/2015,7.7,12,12,1,4,1,1,0,4,22:10,5,13,0.385,1,5,0.2,1,1,1.0,2,2,9.0,SAC,H,2014-12-09,29-191,LAL,W (+3),0,2014-15,1.0,16.0,16.0,False
0,Nick Young,SG,6-7,210,"June 1, 1985",us,7,USC,https://www.basketball-reference.com/players/y/youngni01/gamelog/2015,22.4,13,29,1,1,0,0,1,1,32:26,9,14,0.643,6,9,0.667,5,5,1.0,0,1,5.0,SAS,A,2014-12-12,29-194,LAL,W (+2),0,2014-15,1.0,16.0,16.0,False
0,Nick Young,SG,6-7,210,"June 1, 1985",us,7,USC,https://www.basketball-reference.com/players/y/youngni01/gamelog/2015,3.4,14,7,0,1,2,0,0,2,23:43,2,9,0.222,1,3,0.333,2,2,1.0,1,0,2.0,MIN,A,2014-12-14,29-196,LAL,W (+6),0,2014-15,1.0,16.0,16.0,False
0,Nick Young,SG,6-7,210,"June 1, 1985",us,7,USC,https://www.basketball-reference.com/players/y/youngni01/gamelog/2015,13.5,15,18,1,3,1,1,1,2,22:30,6,12,0.5,2,6,0.333,4,4,1.0,0,3,3.0,IND,A,2014-12-15,29-197,LAL,L (-19),0,2014-15,1.0,16.0,16.0,False
0,Nick Young,SG,6-7,210,"June 1, 1985",us,7,USC,https://www.basketball-reference.com/players/y/youngni01/gamelog/2015,6.2,16,10,0,2,1,0,1,1,13:27,4,8,0.5,2,4,0.5,0,0,,0,2,-7.0,OKC,H,2014-12-19,29-201,LAL,L (-1),0,2014-15,1.0,16.0,16.0,False
0,Nick Young,SG,6-7,210,"June 1, 1985",us,7,USC,https://www.basketball-reference.com/players/y/youngni01/gamelog/2015,22.0,17,26,1,5,2,0,0,4,30:23,7,14,0.5,4,9,0.444,8,8,1.0,1,4,-2.0,SAC,A,2014-12-21,29-203,LAL,L (-7),0,2014-15,1.0,16.0,16.0,False
0,Nick Young,SG,6-7,210,"June 1, 1985",us,7,USC,https://www.basketball-reference.com/players/y/youngni01/gamelog/2015,10.0,18,15,1,5,1,1,1,3,30:09,5,13,0.385,2,6,0.333,3,3,1.0,1,4,2.0,GSW,H,2014-12-23,29-205,LAL,W (+10),0,2014-15,1.0,16.0,16.0,False
0,Nick Young,SG,6-7,210,"June 1, 1985",us,7,USC,https://www.basketball-reference.com/players/y/youngni01/gamelog/2015,-0.9,19,3,2,1,0,0,1,2,16:52,1,6,0.167,1,3,0.333,0,0,,0,1,-14.0,CHI,A,2014-12-25,29-207,LAL,L (-20),0,2014-15,1.0,16.0,16.0,False
0,Nick Young,SG,6-7,210,"June 1, 1985",us,7,USC,https://www.basketball-reference.com/players/y/youngni01/gamelog/2015,6.3,20,15,2,5,1,0,3,1,28:38,5,16,0.313,5,8,0.625,0,0,,0,5,6.0,DAL,A,2014-12-26,29-208,LAL,L (-4),0,2014-15,1.0,16.0,16.0,False
0,Nick Young,SG,6-7,210,"June 1, 1985",us,7,USC,https://www.basketball-reference.com/players/y/youngni01/gamelog/2015,12.8,21,21,2,1,0,0,1,3,25:10,7,15,0.467,4,6,0.667,3,3,1.0,0,1,-6.0,PHO,H,2014-12-28,29-210,LAL,L (-9),0,2014-15,1.0,16.0,16.0,False
0,Nick Young,SG,6-7,210,"June 1, 1985",us,7,USC,https://www.basketball-reference.com/players/y/youngni01/gamelog/2015,0.2,22,4,2,1,0,0,1,1,21:43,2,7,0.286,0,2,0.0,0,0,,0,1,-10.0,DEN,A,2014-12-30,29-212,LAL,W (+8),0,2014-15,1.0,16.0,16.0,False
0,Nick Young,SG,6-7,210,"June 1, 1985",us,7,USC,https://www.basketball-reference.com/players/y/youngni01/gamelog/2015,11.2,23,14,2,1,1,1,0,2,24:29,5,10,0.5,1,3,0.333,3,4,0.75,0,1,-3.0,MEM,H,2015-01-02,29-215,LAL,L (-3),0,2014-15,1.0,16.0,16.0,False
0,Nick Young,SG,6-7,210,"June 1, 1985",us,7,USC,https://www.basketball-reference.com/players/y/youngni01/gamelog/2015,16.0,24,22,1,3,1,0,1,2,28:30,4,12,0.333,2,5,0.4,12,12,1.0,0,3,7.0,IND,H,2015-01-04,29-217,LAL,W (+1),0,2014-15,1.0,16.0,16.0,False
0,Nick Young,SG,6-7,210,"June 1, 1985",us,7,USC,https://www.basketball-reference.com/players/y/youngni01/gamelog/2015,3.3,25,11,2,2,1,0,2,2,26:46,3,13,0.231,1,4,0.25,4,4,1.0,0,2,-8.0,POR,A,2015-01-05,29-218,LAL,L (-4),0,2014-15,1.0,16.0,16.0,False
0,Nick Young,SG,6-7,210,"June 1, 1985",us,7,USC,https://www.basketball-reference.com/players/y/youngni01/gamelog/2015,4.4,26,11,2,5,1,0,2,0,30:08,4,15,0.267,1,6,0.167,2,2,1.0,1,4,-1.0,LAC,A,2015-01-07,29-220,LAL,L (-25),0,2014-15,1.0,16.0,16.0,False
0,Nick Young,SG,6-7,210,"June 1, 1985",us,7,USC,https://www.basketball-reference.com/players/y/youngni01/gamelog/2015,-2.5,27,9,0,0,1,0,3,3,19:41,2,13,0.154,0,6,0.0,5,5,1.0,0,0,1.0,ORL,H,2015-01-09,29-222,LAL,W (+17),0,2014-15,1.0,16.0,16.0,False
0,Nick Young,SG,6-7,210,"June 1, 1985",us,7,USC,https://www.basketball-reference.com/players/y/youngni01/gamelog/2015,1.9,28,9,0,2,0,0,0,3,17:35,3,11,0.273,1,8,0.125,2,2,1.0,0,2,4.0,POR,H,2015-01-11,29-224,LAL,L (-12),0,2014-15,1.0,16.0,16.0,False
0,Nick Young,SG,6-7,210,"June 1, 1985",us,7,USC,https://www.basketball-reference.com/players/y/youngni01/gamelog/2015,1.7,29,8,3,1,1,0,2,2,19:59,2,11,0.182,1,4,0.25,3,3,1.0,0,1,3.0,MIA,H,2015-01-13,29-226,LAL,L (-3),0,2014-15,1.0,16.0,16.0,False
0,Nick Young,SG,6-7,210,"June 1, 1985",us,7,USC,https://www.basketball-reference.com/players/y/youngni01/gamelog/2015,5.1,30,14,0,2,0,0,0,4,22:04,4,13,0.308,2,8,0.25,4,5,0.8,0,2,-8.0,CLE,H,2015-01-15,29-228,LAL,L (-7),0,2014-15,1.0,16.0,16.0,False
0,Nick Young,SG,6-7,210,"June 1, 1985",us,7,USC,https://www.basketball-reference.com/players/y/youngni01/gamelog/2015,19.7,31,23,0,2,0,0,0,0,25:28,4,9,0.444,2,4,0.5,13,13,1.0,2,0,4.0,UTA,A,2015-01-16,29-229,LAL,L (-9),0,2014-15,1.0,16.0,16.0,False
0,Nick Young,SG,6-7,210,"June 1, 1985",us,7,USC,https://www.basketball-reference.com/players/y/youngni01/gamelog/2015,18.9,32,24,3,4,2,0,4,3,26:22,7,12,0.583,4,7,0.571,6,7,0.857,2,2,-8.0,PHO,A,2015-01-19,29-232,LAL,L (-15),0,2014-15,1.0,16.0,16.0,False
0,Nick Young,SG,6-7,210,"June 1, 1985",us,7,USC,https://www.basketball-reference.com/players/y/youngni01/gamelog/2015,3.1,33,9,1,1,1,0,1,1,19:11,3,11,0.273,2,5,0.4,1,1,1.0,0,1,3.0,NOP,A,2015-01-21,29-234,LAL,L (-16),0,2014-15,1.0,16.0,16.0,False
0,Nick Young,SG,6-7,210,"June 1, 1985",us,7,USC,https://www.basketball-reference.com/players/y/youngni01/gamelog/2015,9.9,34,17,0,0,0,0,1,1,20:21,5,11,0.455,3,6,0.5,4,4,1.0,0,0,-8.0,SAS,A,2015-01-23,29-236,LAL,L (-14),0,2014-15,1.0,16.0,16.0,False
0,Nick Young,SG,6-7,210,"June 1, 1985",us,7,USC,https://www.basketball-reference.com/players/y/youngni01/gamelog/2015,-3.1,35,0,0,3,0,0,3,0,8:26,0,2,0.0,0,1,0.0,0,0,,1,2,-8.0,HOU,H,2015-01-25,29-238,LAL,L (-12),0,2014-15,1.0,16.0,16.0,False
0,Nick Young,SG,6-7,210,"June 1, 1985",us,7,USC,https://www.basketball-reference.com/players/y/youngni01/gamelog/2015,7.7,36,16,0,3,0,0,2,1,33:40,5,12,0.417,2,8,0.25,4,7,0.571,2,1,2.0,MIL,A,2015-02-04,29-248,LAL,L (-8),0,2014-15,1.0,16.0,16.0,False
0,Nick Young,SG,6-7,210,"June 1, 1985",us,7,USC,https://www.basketball-reference.com/players/y/youngni01/gamelog/2015,-2.2,37,0,3,1,0,0,0,1,16:22,0,6,0.0,0,3,0.0,0,0,,0,1,1.0,ORL,A,2015-02-06,29-250,LAL,L (-6),0,2014-15,1.0,16.0,16.0,False
0,Nick Young,SG,6-7,210,"June 1, 1985",us,7,USC,https://www.basketball-reference.com/players/y/youngni01/gamelog/2015,2.8,38,8,3,1,0,0,1,3,22:29,3,10,0.3,2,7,0.286,0,0,,1,0,-8.0,CLE,A,2015-02-08,29-252,LAL,L (-15),0,2014-15,1.0,16.0,16.0,False
0,Nick Young,SG,6-7,210,"June 1, 1985",us,7,USC,https://www.basketball-reference.com/players/y/youngni01/gamelog/2015,4.1,39,12,0,4,0,0,0,4,26:35,4,13,0.308,2,6,0.333,2,3,0.667,1,3,-9.0,DEN,H,2015-02-10,29-254,LAL,L (-10),0,2014-15,1.0,16.0,16.0,False
0,Nick Young,SG,6-7,210,"June 1, 1985",us,7,USC,https://www.basketball-reference.com/players/y/youngni01/gamelog/2015,1.4,40,9,0,2,0,0,1,2,14:07,4,12,0.333,0,4,0.0,1,1,1.0,1,1,-8.0,POR,A,2015-02-11,29-255,LAL,L (-16),0,2014-15,1.0,16.0,16.0,False
0,Nick Young,SG,6-7,210,"June 1, 1985",us,7,USC,https://www.basketball-reference.com/players/y/youngni01/gamelog/2015,-1.0,41,5,0,3,0,0,1,1,24:35,2,9,0.222,1,5,0.2,0,0,,0,3,-2.0,BRK,H,2015-02-20,29-264,LAL,L (-9),0,2014-15,1.0,16.0,16.0,False
0,Nick Young,SG,6-7,210,"June 1, 1985",us,7,USC,https://www.basketball-reference.com/players/y/youngni01/gamelog/2015,15.2,42,19,1,1,1,1,1,1,26:19,5,9,0.556,3,5,0.6,6,8,0.75,0,1,15.0,BOS,H,2015-02-22,29-266,LAL,W (+7),0,2014-15,1.0,16.0,16.0,False
6,Kent Bazemore,SG,6-4,195,"July 1, 1989",us,1,Old Dominion,https://www.basketball-reference.com/players/b/bazemke01/gamelog/2014,7.0,1,7,4,1,1,0,1,0,12:13,2,5,0.4,2,2,1.0,1,2,0.5,0,1,-3.0,LAL,H,2013-10-30,24-121,GSW,W (+31),0,2013-14,,,,True
6,Kent Bazemore,SG,6-4,195,"July 1, 1989",us,1,Old Dominion,https://www.basketball-reference.com/players/b/bazemke01/gamelog/2014,0.7,2,0,1,0,0,0,0,0,2:56,0,0,,0,0,,0,0,,0,0,1.0,LAC,A,2013-10-31,24-122,GSW,L (-11),0,2013-14,,,,True
6,Kent Bazemore,SG,6-4,195,"July 1, 1989",us,1,Old Dominion,https://www.basketball-reference.com/players/b/bazemke01/gamelog/2014,2.9,3,6,0,2,0,0,1,2,13:20,3,5,0.6,0,1,0.0,0,0,,1,1,-8.0,SAC,H,2013-11-02,24-124,GSW,W (+11),0,2013-14,,,,True
